0,1,2,3,4,5,6,7,8,9
-0.54696214,-0.029369235,1.3804128,1.5082539,0.42406905,1.0026095,0.091998816,-0.67002463,0.005017902,0.124492355
-0.6466831999999999,-0.17076170000000002,0.51249486,1.3196661,-0.45884174,0.7380220999999999,-0.17204583,-0.77950823,-0.008939554,0.12384355
-0.34964943,0.26871073,0.4448220000000001,1.4842973,-0.2960235,1.1198273,-0.36902475,-0.27434552,-0.14662261,0.0885586
-2.416036,-0.63820755,-2.434889,-0.31244540000000004,-1.4695103,-0.58583975,-0.13142836,-1.1993775,-0.038868498,-0.17366691
-1.2984947,-0.5000067,-0.16147453,0.56034374,0.8431828000000001,0.39388779999999995,1.0235882,-0.30878687,0.19395359,0.09908969999999999
-0.31754905,-0.022765845,0.983237,1.2214690000000001,0.97248566,0.9274534999999999,0.64750785,0.0010590553,0.056787383,0.18274933
-0.033269763,0.28122404,1.0810648999999999,1.5150135,0.67609227,1.2049888000000002,0.31929392,-0.12091458,0.0118612,0.10087828
0.14622194,0.06429693,1.9211955000000005,1.3817027,1.7406584999999999,1.1329272,1.0225335,-0.09169054,0.17010307,0.18022434
0.14903110000000006,0.29715362,1.4282708,1.365227,0.98101825,1.0548295,0.3096906,-0.16728365,0.017159577,0.11111281
0.18736583,0.11150315400000001,1.8534471999999997,1.3348883,1.5993195,1.0894771,0.97511363,0.1943317,0.1739707,0.2713374
0.48613703,0.38102373,2.6547804,1.5350382,1.7853234,1.1809804,0.8220601999999999,0.21819723,0.11959766599999999,0.28880847
0.7034513000000001,0.47608715,2.2252338,1.6071178,1.510609,1.3630021,0.6344173000000001,0.44123167,0.04614475,0.29388404
0.22915983,0.4051764,1.3590219,1.9301803,0.3569016,1.4681841999999998,-0.013703823,0.41621602,-0.09268775,0.29433256
-0.8331615,-0.28061146,-0.38110548,0.7509464,0.10861361,0.48576084,0.5870211,-0.048003078,0.06957657,0.12777148
0.4222377000000001,-0.1657626,0.12790817,-0.37944555,0.74873406,-0.68982124,0.32315493,-1.3659921,-0.026244756,-0.11563630400000001
0.5283720999999999,0.37351059999999997,2.367559,1.4996505,1.8386035,1.2923973,0.7649126,0.16843653,0.07763830599999999,0.23072779999999998
0.30168045,-0.08940035,1.7734766,1.5678842,0.49734979999999995,0.8760978000000001,0.5634744,0.10222745,0.19009505,0.29963195
0.33077670000000003,0.3093627,0.90456104,1.53586,-0.08594513,1.1119569999999999,-0.18739057,0.18059659,-0.104183815,0.19040404
0.21453285,0.38109997,1.0331993,1.7208338,0.19749874,1.3120905,-0.08927816,0.29014075,-0.09047045599999999,0.22955407
0.18126035,0.39587855,1.0707678,1.8001763,0.29138678,1.4104292,-0.007916689000000001,0.30261135,-0.07085764,0.23306473
0.27566803,0.016061097,1.4075832,1.4355867,0.9857836,1.1070758,0.8284981,0.14511895,0.15448253,0.25358275
0.40512794,0.16856298,2.1614994999999997,1.120303,1.6289773,0.9342200999999999,0.9246414000000001,-0.05488503,0.14262187,0.18481916
0.7693678,0.36653215,1.8348784,1.2775323,0.7436066,0.9356247,0.10203305,-0.022779822,-0.08114713,0.12580697
0.07018101,0.27143985,0.5300993,1.6297698999999999,-0.5890414,1.1196765,-0.5489954,0.11307332,-0.19432570000000002,0.16104195
-0.5229014,-0.107515275,4.434254599999999,2.7927814,3.0327227000000003,1.9106612,0.99836993,0.11001146,0.08473236,0.28689378
-0.39939123,0.16581312,0.43267298,1.2808756000000001,0.0009095669,0.89932287,-0.19510615,-0.16621041,-0.05846243,0.13781953
0.36786795,0.41083944,1.7800175999999999,1.6509203000000001,1.0775951000000001,1.3655118999999998,0.26066327,0.06798889999999999,-0.027793724,0.16426894
0.6077099,0.5604485,2.712602,2.0839498,1.4198437,1.6024702,0.43339634,0.3873459,-0.02120896,0.3067618
0.5727807,0.5122899999999999,2.5266897999999998,1.7978517,1.7416749,1.4980586,0.7098203000000001,0.48446053,0.05371669999999999,0.33607459999999995
0.31764925,0.5255947,1.3953767,2.0448256000000002,0.18809623,1.5619358,-0.13563955,0.4190911,-0.11659937,0.25775737
0.58505726,0.50046694,2.3587759999999998,1.7388166,1.6603366999999998,1.4898921,0.66403973,0.46724308,0.04634155,0.3074116
0.52208114,0.2897082,1.8209784,1.5737136999999999,0.86713034,1.2061725,0.5682491999999999,0.34739554,0.0938682,0.30938256
0.22038412,0.22948599,0.5785196,1.5769284,-0.63794225,1.0645136,-0.40536904,0.19012702,-0.14339502,0.20138082
0.3817656,0.23837814,2.4968936,1.7766817,1.2995237,1.3029496999999999,0.846858,0.32399225,0.18175109,0.35714632
0.2540561,0.18175347,3.4474351000000003,1.7409685000000001,2.2759093999999997,1.3594527,1.2371535,0.28147972,0.26437446,0.42564785
0.6885198,0.40622579999999997,2.2653556,1.4280224,1.5083796999999999,1.1583393,0.6645668,0.2605405,0.067929275,0.25637089999999996
0.72569513,0.48623216,2.7029392999999997,1.8720379,1.6532052,1.5137178,0.7983099,0.45985729,0.09146448,0.33644062
0.5470567,0.39578164,1.6203568000000002,1.5888327,0.72279626,1.2401248,0.18814229999999998,0.31797802,-0.04821374,0.24564119
0.4450840999999999,0.30246997,1.1610537,1.5458491,0.055508554,1.1158608,-0.08666557,0.23705749999999998,-0.08990135,0.21864669
0.40249646,0.32975507,1.341259,1.7203283,0.15542024,1.2484110000000002,-0.07636821,0.28054255,-0.09874015,0.24347769
0.31457067,0.37542620000000004,1.2689369,1.803827,0.28621525,1.3711236,0.048168242,0.42644125,-0.06764539,0.29504514
0.65617275,0.28849240000000004,2.0075421,1.304403,1.1649272,0.98228264,0.49530202,-0.015311271000000001,0.056616272999999995,0.18352607
0.73235035,0.3538677,2.613149,1.6556651999999998,1.4442391,1.2958463,0.7983364000000001,0.19918197,0.12858665,0.27110553
0.5895659000000001,0.3347717,1.4207753,1.4309433,0.41327086,1.0635031000000001,0.036875665,0.14494210000000002,-0.07266008,0.18471831
0.5610316,0.37851042,1.6540158,1.6104294,0.58679837,1.2107663999999998,0.10904229,0.26546443,-0.06742575,0.22995238
0.5783656999999999,0.4843727,2.255471,1.9657272000000001,0.9923540000000001,1.4834228999999999,0.26880246,0.37864035,-0.048259157999999996,0.29716950000000003
0.7155581,0.56980646,2.785422,1.8563888,1.8287778000000001,1.5557988,0.7776960999999999,0.53295314,0.067997925,0.35000002
0.69830537,0.4793713,2.2525022,1.7773904999999999,1.1227896000000002,1.3739276000000002,0.39925957,0.39078903,-0.009763648,0.29348832
0.81044596,0.6097474,2.8498785,1.8520412,1.6905074,1.4935162,0.63935256,0.4701141,0.03788073,0.33264244
0.73572505,0.4350385,2.1448042000000003,1.5332662000000001,1.1544075,1.2471292,0.54489404,0.415735,0.048985105,0.29845023
0.5614710999999999,0.46772337,2.0456429,1.9228675,0.6984704,1.4348521,0.24942279,0.4333443,-0.043804307,0.3068828
0.3507297,0.6234888000000001,2.9641747000000005,2.0423026,2.011643,1.4721742,0.5816372,0.29447603,0.03586809,0.2506933
-0.035176992000000004,-0.022197545,2.3694515,2.0430224,0.99500054,1.5345173,1.0310062,0.5597886999999999,0.28849947,0.48858976
0.54654944,0.58082426,2.322548,2.0465023999999996,0.76906866,1.4067266,0.11069751,0.283715,-0.07417124,0.25471863
0.20198536,0.50011516,2.8785092999999997,1.8646921000000003,1.9260464,1.3594108,0.45494044,0.24411118,0.009886305,0.22426315
0.36792767,0.5198984999999999,1.8721406000000005,2.4492008999999997,0.23341781,1.6089226,0.12295115,0.47412968,-0.041163612,0.27258664
0.478459,0.5128825,1.9884644,1.953186,0.4348755,1.3291143,0.012940705,0.29382503,-0.08649095,0.25145460000000003
0.43084347,0.21079344,2.07571,1.6126001,0.9988663000000001,1.114184,0.6214031,0.15216732,0.12826447,0.28635973
0.37090778,0.28420416,2.6183152,2.0511289,1.2270484,1.5474649999999999,0.91764104,0.4472705,0.19799863,0.39605612
0.5263101,0.36485618,1.7504447,1.8971572,0.05141282,1.3037353,-0.11037939999999999,0.26670384,-0.10341688,0.24929970000000004
0.45659268,0.50435203,2.1909811,1.6658127,1.0790377,1.2172671999999998,0.28269982,0.32831335,-0.026019204,0.25358352
0.9980071,0.44195932,4.327676,2.7148852000000003,2.1021965,2.245507,1.2293341999999998,0.7041248999999999,0.28670037,0.51656014
0.965101,0.30610526,4.4277344,2.9595627999999996,2.081848,2.4589353,1.4638111999999999,0.8509947,0.39411256,0.59831876
0.2367127,0.19992822,0.7093378,1.9215176,-0.72571033,1.3313886000000001,-0.22550172,0.6384827,-0.13974313,0.29316366
0.8454509,0.6566794,2.9561702999999997,1.9673793000000002,1.6394813000000001,1.5290861,0.5706591,0.4343335,0.020021241000000002,0.3235607
0.5902147,0.25643414,1.5380653999999998,1.7567662,-0.14738697,1.1924834999999998,-0.29446894,0.13230154,-0.11722981,0.20165391
0.36889768,0.54595196,2.4130852000000003,2.856274,0.54221106,1.9971628000000001,0.15496522,0.55571485,-0.11399614,0.34505856
0.8889716999999999,0.64096487,3.7153680000000002,2.2598546,2.2873240000000004,1.7769457,0.7778975,0.48397428,0.06567141,0.3623975
0.32133996,0.30795234,1.3119261,2.1327167,-0.31467885,1.4688703,-0.11087632,0.45482934,-0.10634323,0.31202662
0.44255185,0.27940929999999997,1.4242298999999998,1.8853214,-0.25780404,1.2646142,-0.34204912,0.17418572,-0.14255805,0.21476719
0.44844723,0.8026776999999999,2.4523442,3.1121168,0.4541654000000001,2.2613177,0.15399849999999998,0.8515314,-0.09838062,0.40255135
0.8261039000000001,0.030296177,1.7033060000000002,1.9342716,1.480936,1.0892343999999998,0.6957163000000001,1.4097393,-0.051083135999999994,0.28598559999999995
0.3201053,0.39695144,2.1216724,1.3706923,1.3527458,1.0103076,0.3134024,0.20184591,-0.019844148,0.20817786
1.1658556,0.417059,4.1706,2.520393,2.003041,2.0668948,1.0335808000000002,0.62398136,0.21951567,0.46621704
1.7479374,0.5805613000000001,4.8778190000000015,3.4784029999999997,1.832025,2.6026282000000003,0.6619116999999999,0.9587693000000002,0.11256758,0.41398734
0.8565271000000001,0.23758525,3.6464730000000003,2.7654834,1.0720378000000002,2.0588927,0.41700935,0.46894658,0.096284725,0.41642308
0.25734997,0.24578589,0.85214424,1.8152802,-0.6479898000000001,1.237466,-0.4893322,0.20544985,-0.14363982,0.21966629
0.08973348,0.23685026,0.67545396,1.9187241000000002,-0.7624838,1.2880795,-0.46854663,0.28125477,-0.17103945,0.25134656
0.72737694,0.6632353,3.2177935,2.6982779999999997,1.2705678999999999,1.9144664,0.3449018,0.44328415,-0.058350313,0.3392672
0.5024630999999999,0.29503274,1.6046407,1.972107,-0.05248612,1.3836305,-0.1768229,0.30194592,-0.09297760599999999,0.27358735
0.43890905,0.5423878000000001,2.3174002000000002,2.2059166,0.85777414,1.5629258,0.2275142000000001,0.40623587,-0.04895227,0.28351086
0.9124679,0.5274876000000001,3.3296568,2.6296825,1.1124194,1.8614221000000002,0.31809676,0.45370734,-0.022180546000000002,0.32736424
1.1857805000000001,0.35770315,4.4400205999999995,2.7070353,1.8203242,2.0690725,0.7296729999999999,0.47299337,0.13143417,0.41047567
1.4321601000000002,0.61933917,3.8494031000000004,3.1898065,1.141489,2.2783029999999997,0.5400776999999999,0.78803265,0.09561778,0.38278347
0.895935,1.2545431,3.7524073,3.7870564,1.2043486,2.7878067000000004,0.3431741,1.4148573,-0.05062126,0.48822433
0.5938647,0.54053766,3.0823336,1.8537761000000001,2.0583916,1.4015228000000002,0.57107574,0.264552,0.012197773,0.26943696
0.79766095,0.5095263,2.4512582000000003,2.3910277,0.417049,1.6739109,0.16672218,0.47081435,-0.031089831000000002,0.31413764
1.0189677,0.46959513,2.8880407999999997,2.0604868,0.9397724000000001,1.5131632,0.29174393,0.36301124,0.017183851,0.3102076
0.9373447,0.56984514,4.6685057,2.6017947,2.892386,1.896093,0.74209553,0.44740427,0.037665199999999996,0.31088942
1.2942850000000001,0.39709723,4.804814299999999,2.3482585,2.732924,1.6819115000000002,0.8403455,0.48838854,0.09048086,0.28744626
0.86310256,0.59251976,3.6147919,2.7042398,1.3001486999999998,1.8088578999999998,0.47194982,0.5875267,0.035318743,0.34877014
1.7417178,0.7221619,5.01734,3.0323632000000003,1.9095407,2.1216462000000003,0.7120631,0.52552074,0.16079758,0.42108566
0.13377999999999998,0.52081954,2.9293582000000002,2.7249577,0.54581326,1.6822993000000002,-0.027844608,0.56815434,-0.10422068,0.36501193
0.16009949999999998,0.6413448,1.7969433999999995,2.375543,0.56101626,1.4460168,0.28341132,0.689427,0.06485621,0.3371575
-0.17294252,0.48044688,3.0603974,2.1705909,2.3231986,1.3494589,0.59384793,0.4380497999999999,-0.05198394,0.23423899999999998
1.0380397,0.5598095000000001,4.1475363,2.325976,2.5821426,2.025607,1.3526235,0.76158714,0.24944778,0.48566413
2.1275619999999997,0.7319335,7.065981,4.176613,3.5641794,3.1952032999999997,1.0755275,1.1211638000000002,0.11703173,0.45628047
0.972245,0.63876414,3.5619178,2.5801594,1.5202683000000001,1.8430335999999998,0.45071542,0.42239493,0.0042258305,0.32196754
0.9524872999999999,0.47161549999999997,2.9235927999999998,2.6145654,0.6573996999999999,1.8345504000000001,0.20431602,0.49434626,-0.0077493684,0.32869384
0.78301907,0.40602285,2.085442,2.5528853,-0.16313547,1.7489139999999999,-0.1448245,0.49576247,-0.050046373,0.29257512
0.2593614,0.36578083,1.3538647,2.2333071,-0.22128403,1.5183492,-0.14122999,0.3974163,-0.13565372,0.2805645
0.54101306,0.5711951,2.8582827999999996,2.1877565,1.3533075,1.5224115,0.28821403,0.28520226,-0.046129185999999996,0.25916922
0.5177691,0.43740827,2.900244,2.0278959999999997,1.5314335,1.5022790000000001,0.40386605,0.34389216,0.0007406873599999999,0.28238958
0.6018182,0.4304766,2.4752734,1.8217241999999998,1.0332475,1.3254551,0.26283747,0.31393325,-0.00014143158,0.25998455
1.9711272000000002,0.8531495000000001,5.978142299999999,3.7070146,2.8674536,2.7394922000000004,1.0799401000000002,0.92343414,0.13018559,0.40875316
0.36834562,0.5367813,2.1449572999999997,2.555151,0.5230058,1.6794706999999998,0.38558054,0.6033024,0.043814044,0.31796682
0.6039269,0.63163334,2.6364877,2.3599509999999997,1.0028065000000002,1.637073,0.28878576,0.3974793,-0.030456264,0.28053176
1.2179493000000001,0.7412309,3.9610260000000004,2.5755029,1.3506718,1.6498322,0.34204912,0.4662246,0.037058633,0.36414272
1.0357213,0.61821693,2.718515,2.8643699000000002,0.13597447,1.8635279999999999,0.17983162,0.6824960999999999,0.053449553,0.37323433
0.18658781,0.65409535,2.5682359,2.4707787,1.3100479,1.6442961999999999,0.42384398,0.39359117,-0.00972562,0.264892
0.56120646,0.42426538,2.638816,1.4561518,1.6771326000000002,1.0983002,0.4276687,0.19332498,0.018718105,0.22562303
1.9531043000000001,0.66532665,5.982964,3.3827772000000005,2.7745113,2.513795,0.93939495,0.7778708000000001,0.10765163,0.4085521
1.0722181,1.3300617000000001,4.5484095,4.234829,2.0318869999999998,3.0998330000000003,0.94991267,1.6016906000000002,0.13448016,0.5706298000000001
0.5383036,0.70643044,3.4544137000000004,3.3974812000000005,1.0227289000000002,2.308935,0.22485733,0.6066630999999999,-0.09485980000000001,0.36410755
0.52501565,0.6833996999999999,4.263025,2.4919352999999997,2.7205896000000003,1.6724991999999999,0.47981292,0.38871402,-0.042028014,0.28732574
1.0198346,-0.36549157,3.5465462,1.2045344999999998,4.4396267,1.293674,2.2122593,0.3380196,0.20176153,0.17020606
0.20112908,-0.08311051,0.30941743,0.82316494,1.532465,0.6345172,0.55742836,0.7913778,-0.19018902,0.26498592
-0.5324522,-0.16598815,-1.1208613,0.102116585,1.2216086000000002,-0.06689116,0.6094909000000001,0.33078027,-0.21932234,0.07768582
1.3545399999999999,0.10858446,1.6863792000000002,1.1780338,2.3861165,0.60845613,1.2632375,0.45643926,0.002611558,0.20851402
-0.08695698,-1.2941198,0.05048436,-0.9887995999999999,1.35635,-0.48315093,0.19788837,-0.6868116999999999,-0.20221116,-0.10339405
-1.5909351999999999,-0.74171585,-5.3102230000000015,-1.8009224,-2.7817062999999997,-1.5283628,-1.7687435,-0.9608433000000001,-0.87577236,-0.41192484
-0.4107262,-0.123342454,-2.2107356,-0.18061829,-0.7039675,-0.30108687,-0.7625227,-0.17966199,-0.6559195999999999,-0.15702893
1.4040754,0.29818064,0.68841237,0.72863865,1.5550141000000002,0.2359958,0.27883768,0.015091181,-0.31937864,-0.0027736574
0.62483156,0.37754542,2.7761676,1.9162921999999998,3.381656200000001,1.1264338,1.7833385,1.0601037,0.038330477,0.34080827
0.27688766,0.5503865,2.5360487000000003,1.9730061999999997,3.6506257000000004,1.1797633,1.8591862000000001,0.94851327,-0.021036405,0.27695155
1.1070378,0.96805984,3.0902126,2.3031054,3.7770314,1.1401916,2.2469907000000005,0.94526553,0.15921663,0.35541534
-0.6769688,0.3209167,2.3037412,1.7764311000000002,4.0355954,1.5173993000000001,1.7576199000000001,1.1014382999999999,-0.09489056,0.30359328
1.4838908000000002,-0.5845651,6.324047599999999,1.486825,9.015117,3.0018992,3.353208,-0.16753220000000002,0.32580718,0.13422714
4.0222796999999995,0.16502506,4.1861663,0.668098,5.874380599999999,0.18468907,2.294684,-0.6000259,0.17430209,-0.15835626
3.5127285,0.6834901,3.5927055,1.5231533000000002,3.9634519,0.56318617,1.4756936999999999,-0.23357272,-0.033132095,-0.089511946
2.765591,-0.21680206,3.8405497000000004,0.66014385,7.1803927,1.2903972,2.9884652999999997,-0.5089023,0.3665491,-0.024657086
3.6548903,0.83550566,1.4362342,0.88150597,1.4673066000000001,-0.34233138,0.22845554,-0.38972688,-0.27834559999999997,-0.07793261
2.2587247,0.7270413,1.4145973,1.1449022,1.5562034,0.18857720000000008,0.256958,-0.09249234,-0.33183090000000004,-0.026314154
1.3553813,0.70177037,0.9129273000000001,1.1084433,1.5627073999999999,0.25747922,0.27941704,0.18380618,-0.35864094,0.046507344000000006
2.9967644,0.6627838,3.7111595,1.7661543000000002,3.7395415,0.8206296000000001,1.5223826999999999,0.0909431,-0.06342354,-0.011148348
1.4875178,0.5928779000000001,4.1606126,2.1676130000000002,4.541932,1.5611663,2.1414895,1.0133379,0.13662682,0.35233098
0.9008671,0.61072594,6.275862,3.4002962,5.982598,3.1600375,2.9926472,1.9417883999999999,0.18434189999999998,0.49376738
2.7488148,1.7202207999999999,8.3281,4.6357193,6.6277555999999995,3.0442252,2.873334,1.7510746,0.11601255,0.54813576
3.5204362999999996,1.2848055,6.520883,3.8958168,3.9044147000000002,2.1359906000000004,0.8462200000000001,0.9721062,-0.37158109999999994,0.2722082
3.1661517999999997,0.9516041999999999,5.805046599999999,2.941586,4.70789,1.4403901000000001,2.089993,0.7026298000000001,0.09181718,0.26290298
2.0322974,0.6823953,4.4171996,2.408236,4.749169,1.1943822,2.4355469,0.47315335,0.22792773,0.22955059
1.3170549999999999,-0.6088883,3.3442266000000003,0.29345655,5.3983893,0.45788100000000004,1.9599428,-0.6655357,0.19990753,0.02747558
0.8863473,-0.99461037,-0.85967094,-1.2853173999999998,3.3041883000000003,-1.2667322,1.5753798,-0.79389644,0.09148715,-0.22500207
1.1799362,-0.39871722,0.22421712,-0.20482731,3.3979707,-0.5880989999999999,1.8517508999999999,-0.42190146,0.1569824,-0.10157241
3.4569154,0.7913775,3.6053178,1.6364536,3.9688972999999996,0.72126913,1.5154686000000002,0.0022842884,-0.07397499,-0.0109849125
1.0833466999999999,0.67322665,1.2749813,1.1573763000000001,2.0661273,0.62597036,0.69400406,0.21500754,-0.33295456,-0.012689843999999999
3.5289528,0.34304672,3.7950180000000002,1.2281795,4.506719,0.7318435000000001,1.5292568000000002,-0.16094947,-0.039055366,-0.06866588
4.040103,0.76644593,4.5698752,1.6250428999999995,5.8225856,1.2255626,2.4115857999999997,0.034719706,0.20945297,0.07676302
2.7902007,0.411624,5.0654397000000015,1.8006209999999998,4.5293136,1.1899323,1.9488821,0.06604123,0.07116798,0.0055491775
2.193881,0.7462974,3.1289213,1.4924164,4.3247247,1.5675044,1.8481273999999999,-0.046007395,-0.06284382,-0.063576475
3.9809656,0.5001758,6.221457,1.6720013999999999,8.073109,1.0637774,3.5386089999999997,-0.05689454,0.4845557,-0.056615368
2.574313,0.46063048,8.90057,3.5297832000000002,10.894834,3.3256178,4.3399114999999995,0.4093144,0.5893695999999999,0.3367324
3.085127,-0.35809559999999996,0.55887765,-0.48184204,3.2328477,-0.41555974,0.41224432,-0.5527184,-0.18294705,0.01672946
5.022293,1.2866024999999999,4.2424397,2.0882912,3.2352414,0.6552291,0.64665794,-0.016156435,-0.2567754,-0.0015193373
2.9446783,-0.13940513,4.846071,1.0243659,7.5878625,0.72145987,3.0807523999999997,0.022971869,0.33000799999999997,-0.0046274215
1.428674,-1.4460104,6.2386300000000015,1.0939608,10.763003,2.2344737,4.1554747,0.46679187,0.5496808000000001,0.30119568
3.650608,-0.33087880000000003,7.090915,1.7353659,10.418802000000001,2.230969,3.6339207,0.36225533,0.39617607,0.15766273
2.804425,-0.23650639999999998,2.5754029999999997,0.36207962,5.8116345,1.2723651000000002,1.3079729,-0.82904315,-0.15801002,0.026858792000000003
4.1124253,-0.30120158,3.98711,0.29355240000000005,6.7006479999999975,0.42342046,2.0571861,-0.19420886,0.07497177,-0.011712924
3.3210813999999997,-0.04730457,3.5795457,0.78547764,6.1441026,0.6301465,1.7931805,-0.094418764,0.08035991,0.08210741
2.4807005,-0.52636176,7.3448157000000025,2.3173318,9.770475,2.5314959999999997,4.1312037,1.2186587,0.64858186,0.5025576
2.6121654999999997,-0.2731272,8.501666,2.9859605,10.071285000000001,2.796564,3.9965477,1.4475448,0.6715583,0.5791689
3.9692833,0.76497847,5.599618,2.193777,8.386952,1.7603455000000001,3.3545275,0.21681428,0.39121386,0.13546406
2.6283014,0.014266013999999999,3.4645029999999997,0.9786868000000001,7.090109299999999,0.5903859,3.2015247000000002,0.13104844,0.39859375,-0.010653213
1.5224950000000002,-1.6253481,0.8542591999999999,-0.9027261999999999,6.4411682999999975,0.182076,2.7610722,0.4272220000000001,0.22958933,0.20059381
3.5042237999999997,0.6120222,4.6474605,1.7935095,6.3568406,1.1646018,2.5971307999999995,0.6306603,0.15479992,0.22191165
3.8348966,1.7975794999999999,6.431541,3.1233807000000002,7.309544,2.3233523,2.7936277,0.8096359000000001,0.08810172,0.33983266
3.4062326,0.7827,7.8046203,3.3804160000000003,8.514453,2.8540807,3.518652,1.4176385,0.32093713,0.43535584
4.625947,0.8745251,12.207525,4.2182903,12.534224,3.9594063999999998,4.867386,0.9978831,0.6740379,0.48873234
3.4717559999999996,-0.018408865,3.8048809,0.7007551,6.6133256,0.44897893,2.6150007,-0.015257597,0.24359404,-0.023271099
3.120807,-0.3005373,5.339727,1.2025537,8.476951,1.4471822,3.2138062,0.38957286,0.28105959999999997,0.10987203
2.371428,-1.0778985,4.085829299999999,0.15523910000000002,8.557088,0.9578519,3.6498146,0.18666005,0.38744208,0.12723117
2.275791,-0.09549636,5.49241,2.0183516,7.877803299999999,1.8860307,3.1916265,0.90880704,0.34449634,0.34605753
